customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST53498,23,Month-to-month,37.28,908.32,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,No,No,Yes,No,2,44.97,0,0,0
CUST53499,6,Month-to-month,46.08,300.52,DSL,No,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,2,18.7,0,1,0
CUST53500,3,Month-to-month,27.46,82.48,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,Yes,Yes,Yes,Yes,0,30.83,0,0,1
CUST53501,14,Month-to-month,101.83,1387.12,DSL,Yes,No,No,Bank transfer (auto),No,0,Yes,No,Yes,No,1,3.58,1,2,0
CUST53502,6,Month-to-month,118.89,636.62,DSL,No,No,No,Electronic check,No,0,No,Yes,Yes,Yes,2,61.25,0,2,1
CUST53503,18,Month-to-month,58.23,1093.33,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,4,9.85,0,2,1
CUST53504,5,One year,28.12,155.31,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,4,0.45,1,2,0
CUST53505,25,Two year,82.25,2243.25,Fiber optic,No,Yes,No,Mailed check,Yes,0,Yes,No,No,No phone service,3,10.59,3,1,0
CUST53506,7,Month-to-month,32.36,243.27,DSL,No,Yes,No,Electronic check,No,0,No,No,Yes,Yes,1,15.89,1,0,0
CUST53507,9,Month-to-month,53.72,530.02,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,No,1,0.0,0,1,1
CUST53508,56,Month-to-month,46.56,2725.14,No,No internet service,No internet service,No internet service,Electronic check,Yes,1,Yes,No,Yes,No,5,0.0,0,1,0
CUST53509,12,Month-to-month,58.16,751.75,DSL,No,No,Yes,Credit card (auto),No,0,No,Yes,Yes,No,3,19.73,0,2,0
CUST53510,4,Two year,99.65,355.49,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,No,Yes,No,0,0.0,0,0,1
CUST53511,72,Two year,82.37,5488.57,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,Yes,0,2.27,0,2,1
CUST53512,38,Month-to-month,76.76,3284.72,DSL,No,No,Yes,Electronic check,Yes,1,Yes,No,Yes,No,2,13.47,0,2,1
CUST53513,31,One year,112.09,3533.14,DSL,No,Yes,Yes,Mailed check,Yes,0,No,No,Yes,Yes,1,25.04,0,1,0
CUST53514,38,Two year,97.68,3216.9,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,No,No,Yes,Yes,0,7.36,0,0,1
CUST53515,30,Month-to-month,109.21,3688.46,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,1,0.0,0,2,1
CUST53516,27,Two year,53.45,1303.61,Fiber optic,No,Yes,No,Mailed check,Yes,0,Yes,No,Yes,No,0,1.3,1,0,0
CUST53517,18,Month-to-month,117.62,1910.49,Fiber optic,Yes,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,1,5.81,1,0,0
CUST53518,7,Month-to-month,23.61,152.57,Fiber optic,No,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,1,7.35,1,1,0
CUST53519,26,Month-to-month,119.35,3427.44,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,1,3.14,1,3,0
CUST53520,10,Month-to-month,80.29,764.7,DSL,Yes,No,Yes,Bank transfer (auto),No,0,No,No,Yes,No,3,41.95,2,1,1
CUST53521,13,Month-to-month,97.34,1124.91,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,No,No,Yes,No,4,19.5,0,0,1
CUST53522,1,Month-to-month,111.05,111.98,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,Yes,Yes,No,1,149.6,0,2,1
CUST53523,1,Month-to-month,26.92,30.46,DSL,Yes,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,4,7.54,0,1,0
CUST53524,3,One year,106.02,274.03,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,No,No,Yes,Yes,2,3.93,0,3,1
CUST53525,11,Month-to-month,112.08,1227.49,DSL,No,No,Yes,Credit card (auto),No,0,No,No,Yes,Yes,3,20.2,1,0,0
CUST53526,72,Month-to-month,113.73,9404.38,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,2,19.82,0,1,1
CUST53527,1,Two year,69.35,59.14,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,2,29.89,0,1,0
CUST53528,3,Month-to-month,95.31,312.35,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,0,6.09,0,1,1
CUST53529,29,Month-to-month,23.16,692.96,DSL,No,Yes,No,Mailed check,No,0,Yes,No,Yes,No,4,16.04,0,0,0
CUST53530,66,Month-to-month,73.87,4287.01,Fiber optic,Yes,Yes,No,Mailed check,No,0,Yes,Yes,Yes,No,1,18.41,1,1,0
CUST53531,1,Month-to-month,118.55,105.3,Fiber optic,Yes,Yes,No,Bank transfer (auto),No,0,No,No,Yes,No,1,49.69,0,1,0
CUST53532,26,One year,54.51,1556.63,DSL,Yes,No,Yes,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,2,2.64,0,0,0
CUST53533,20,Month-to-month,43.5,779.28,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,0,0.0,0,0,0
CUST53534,23,Month-to-month,103.78,2463.89,Fiber optic,Yes,Yes,No,Credit card (auto),No,0,No,Yes,Yes,No,5,2.43,1,1,1
CUST53535,11,Month-to-month,44.08,486.67,Fiber optic,No,Yes,Yes,Bank transfer (auto),Yes,0,No,No,Yes,Yes,4,12.94,0,2,0
CUST53536,28,One year,23.21,722.99,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,Yes,Yes,No,1,4.9,0,0,0
CUST53537,12,Two year,41.37,466.95,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,3,6.92,0,2,0
CUST53538,6,Month-to-month,91.83,611.37,No,No internet service,No internet service,No internet service,Electronic check,Yes,1,No,Yes,Yes,No,3,0.0,0,0,0
CUST53539,37,One year,117.14,3882.29,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,No,1,0.0,1,1,0
CUST53540,4,One year,105.08,363.47,DSL,Yes,Yes,Yes,Bank transfer (auto),Yes,1,Yes,No,Yes,Yes,0,18.1,1,0,1
CUST53541,26,Month-to-month,91.76,2097.96,Fiber optic,No,No,No,Electronic check,No,0,No,No,No,No phone service,3,12.52,1,1,0
CUST53542,25,One year,81.65,1979.8,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,1,9.84,0,0,0
CUST53543,39,Month-to-month,91.86,3954.22,DSL,Yes,No,No,Mailed check,Yes,0,No,No,Yes,No,3,79.82,1,1,1
CUST53544,47,Month-to-month,71.82,3816.77,Fiber optic,No,Yes,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,1,29.98,1,1,1
CUST53545,3,One year,92.12,277.98,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,1,26.97,0,2,1
CUST53546,21,Two year,20.48,428.5,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,Yes,No,Yes,No,2,22.97,0,1,1
CUST53547,30,Month-to-month,100.11,2951.96,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,4,1.09,0,0,1
CUST53548,51,Month-to-month,80.21,4025.33,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,Yes,1,0.0,2,1,0
CUST53549,8,Month-to-month,56.07,467.1,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,No,2,0.0,0,0,0
CUST53550,53,Month-to-month,97.4,5387.48,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,Yes,1,0.0,1,0,0
CUST53551,29,Month-to-month,119.52,2988.54,DSL,No,No,No,Electronic check,No,0,No,Yes,No,No phone service,2,2.19,0,1,1
CUST53552,72,One year,61.32,4012.18,DSL,Yes,No,No,Mailed check,Yes,0,Yes,No,No,No phone service,1,3.54,0,0,0
CUST53553,9,Month-to-month,77.87,662.76,Fiber optic,Yes,No,Yes,Credit card (auto),Yes,0,No,No,Yes,No,1,0.8,1,0,0
CUST53554,18,One year,92.43,1604.54,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,Yes,No,2,5.9,1,0,0
CUST53555,5,Month-to-month,22.14,120.86,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,2,0.0,0,1,0
CUST53556,7,Month-to-month,27.5,171.25,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,Yes,No,No phone service,3,16.53,1,1,0
CUST53557,18,One year,113.31,2101.54,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,No,3,6.76,1,1,0
CUST53558,24,Month-to-month,74.9,1716.06,DSL,Yes,Yes,Yes,Credit card (auto),Yes,0,Yes,No,Yes,Yes,1,3.13,1,1,0
CUST53559,13,Month-to-month,26.72,361.13,Fiber optic,No,No,No,Bank transfer (auto),No,1,No,Yes,Yes,Yes,2,12.98,2,0,1
CUST53560,72,Two year,103.12,8013.6,DSL,Yes,No,Yes,Electronic check,No,0,Yes,Yes,Yes,No,1,21.95,1,0,1
CUST53561,16,Month-to-month,59.51,903.74,DSL,Yes,No,No,Credit card (auto),No,0,Yes,Yes,Yes,No,6,6.31,1,0,0
CUST53562,22,Month-to-month,77.4,1674.44,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,No,3,8.43,0,0,0
CUST53563,3,Month-to-month,69.37,203.12,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,Yes,4,0.0,0,0,1
CUST53564,2,Month-to-month,38.39,66.94,DSL,No,No,No,Mailed check,Yes,0,No,No,Yes,No,3,59.83,0,2,1
CUST53565,3,Month-to-month,113.58,291.58,DSL,Yes,No,No,Mailed check,Yes,1,Yes,No,Yes,Yes,4,8.97,2,0,0
CUST53566,1,Month-to-month,25.23,21.54,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,3,25.29,1,0,1
CUST53567,56,Month-to-month,113.66,6560.24,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,Yes,No,No phone service,1,3.05,1,0,0
CUST53568,32,Two year,57.36,1652.93,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,Yes,No,2,33.97,0,0,0
CUST53569,8,One year,109.14,877.61,DSL,No,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,5,23.29,0,1,0
CUST53570,30,Month-to-month,26.15,780.16,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,Yes,2,30.76,2,1,1
CUST53571,72,One year,79.51,5584.5,Fiber optic,No,Yes,Yes,Mailed check,Yes,1,No,Yes,Yes,Yes,3,4.98,0,0,1
CUST53572,5,Two year,55.68,271.01,Fiber optic,Yes,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,1,3.61,0,0,0
CUST53573,13,Two year,36.35,405.11,Fiber optic,No,No,No,Credit card (auto),No,0,No,No,Yes,Yes,2,23.45,0,0,0
CUST53574,6,Two year,83.77,495.01,DSL,Yes,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,3,46.51,1,0,0
CUST53575,21,One year,41.38,985.89,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,1,0.0,1,2,0
CUST53576,29,One year,47.67,1490.92,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,Yes,1,0.0,0,1,1
CUST53577,6,Month-to-month,110.79,636.87,DSL,Yes,Yes,Yes,Electronic check,No,0,No,No,Yes,Yes,3,9.3,0,1,0
CUST53578,12,Month-to-month,68.96,906.08,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,Yes,0,5.83,1,0,1
CUST53579,12,One year,37.62,507.15,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,No,No,Yes,Yes,4,13.66,1,1,0
CUST53580,18,Month-to-month,39.22,689.86,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,1,No,No,Yes,No,0,1.06,1,1,0
CUST53581,1,Month-to-month,59.56,62.68,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,No,Yes,No,1,0.0,0,3,0
CUST53582,2,Two year,73.61,140.71,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,No,No,Yes,Yes,0,14.11,1,3,0
CUST53583,39,One year,88.44,3011.98,Fiber optic,No,No,No,Mailed check,No,0,No,Yes,Yes,Yes,2,7.83,0,0,0
CUST53584,20,Month-to-month,64.0,1372.2,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,No,Yes,No,2,10.82,0,1,0
CUST53585,12,Month-to-month,92.28,1177.04,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,No,Yes,Yes,3,0.0,0,0,0
CUST53586,9,Month-to-month,63.6,542.25,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,3,32.36,0,1,0
CUST53587,30,Month-to-month,98.2,2926.78,DSL,No,Yes,No,Mailed check,Yes,0,No,Yes,Yes,No,1,3.29,1,0,1
CUST53588,33,Two year,101.7,3836.69,Fiber optic,No,Yes,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,1,61.41,0,0,1
CUST53589,38,Month-to-month,21.37,769.57,DSL,No,Yes,No,Credit card (auto),Yes,1,No,No,No,No phone service,2,3.86,1,0,0
CUST53590,28,Month-to-month,82.68,2512.92,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,Yes,Yes,Yes,3,15.44,1,0,0
CUST53591,3,Two year,111.99,366.67,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,No,5,0.0,0,1,1
CUST53592,61,Month-to-month,101.95,6730.92,Fiber optic,No,No,No,Electronic check,No,0,No,No,No,No phone service,0,9.79,0,0,0
CUST53593,23,Month-to-month,31.28,763.88,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,3,18.98,0,1,0
CUST53594,7,Month-to-month,66.91,458.29,DSL,Yes,No,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,2,3.24,3,0,0
CUST53595,72,Month-to-month,113.8,7841.37,DSL,Yes,No,Yes,Bank transfer (auto),No,0,No,No,Yes,No,2,16.35,2,1,0
CUST53596,25,Month-to-month,76.67,2076.5,DSL,No,No,No,Mailed check,No,0,No,Yes,Yes,No,3,6.93,1,0,0
CUST53597,29,Month-to-month,34.89,1091.01,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,2,20.39,0,1,0
CUST53598,4,Month-to-month,88.66,317.86,Fiber optic,No,No,Yes,Mailed check,No,0,Yes,No,Yes,Yes,1,52.03,0,1,1
CUST53599,13,Month-to-month,21.5,252.72,DSL,Yes,No,No,Credit card (auto),No,0,No,No,Yes,Yes,4,4.19,0,0,0
CUST53600,3,Month-to-month,48.13,132.7,Fiber optic,No,Yes,No,Electronic check,No,0,Yes,No,Yes,Yes,2,8.81,1,1,1
CUST53601,29,Month-to-month,49.11,1311.2,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,59.67,2,0,0
CUST53602,28,Month-to-month,85.82,2628.6,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,1,11.6,0,1,0
CUST53603,7,One year,49.92,379.39,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,Yes,Yes,No,2,0.0,0,0,0
CUST53604,1,Month-to-month,60.55,62.45,No,No internet service,No internet service,No internet service,Electronic check,No,1,Yes,No,Yes,No,0,0.0,0,1,0
CUST53605,33,Two year,50.23,1539.09,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,Yes,No,No phone service,4,34.94,0,0,1
CUST53606,20,One year,49.95,1095.33,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,No,No,No phone service,2,62.35,0,0,0
CUST53607,22,Month-to-month,110.95,2106.4,Fiber optic,No,No,Yes,Mailed check,No,0,No,No,Yes,Yes,1,6.48,0,0,1
CUST53608,72,One year,29.31,1799.97,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,1,14.58,0,0,0
CUST53609,25,Two year,116.6,2525.57,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,No,Yes,Yes,0,11.61,0,1,0
CUST53610,31,Month-to-month,86.77,2604.53,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,No,Yes,Yes,1,4.16,1,0,0
CUST53611,21,Month-to-month,23.52,547.91,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,2,25.53,1,1,1
CUST53612,4,Month-to-month,92.78,350.08,DSL,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,No,1,22.18,1,0,0
CUST53613,4,One year,57.9,253.19,DSL,No,Yes,Yes,Electronic check,Yes,0,No,Yes,Yes,No,1,25.92,1,1,0
CUST53614,32,Month-to-month,39.88,1152.39,DSL,Yes,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,0,6.5,0,1,0
CUST53615,7,Month-to-month,100.38,704.03,Fiber optic,No,No,Yes,Mailed check,Yes,1,No,No,Yes,No,1,8.36,1,0,0
CUST53616,52,One year,95.0,5174.27,DSL,No,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,No,1,21.9,0,0,0
CUST53617,13,Two year,90.49,1266.12,DSL,Yes,No,No,Electronic check,No,0,Yes,No,Yes,No,0,2.37,0,1,0
CUST53618,45,One year,53.41,2201.47,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,0,7.3,1,1,1
CUST53619,13,Month-to-month,91.41,1051.99,DSL,Yes,Yes,No,Bank transfer (auto),No,0,No,No,Yes,Yes,1,50.63,1,0,1
CUST53620,12,Two year,64.05,740.06,Fiber optic,Yes,Yes,No,Mailed check,Yes,0,Yes,Yes,Yes,Yes,1,0.68,0,0,0
CUST53621,11,Month-to-month,96.25,1134.29,Fiber optic,No,Yes,Yes,Bank transfer (auto),No,0,Yes,Yes,Yes,No,1,26.96,0,0,1
CUST53622,72,One year,53.32,3833.09,Fiber optic,No,No,No,Electronic check,No,0,No,Yes,Yes,Yes,4,3.33,0,0,0
CUST53623,27,Two year,101.63,2815.96,DSL,No,Yes,No,Bank transfer (auto),No,0,No,No,Yes,No,3,10.05,0,0,0
CUST53624,19,Month-to-month,36.27,773.34,DSL,No,No,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,1,5.87,1,1,0
CUST53625,50,Month-to-month,98.2,4916.6,Fiber optic,No,Yes,No,Mailed check,No,1,Yes,No,No,No phone service,3,5.31,0,0,0
CUST53626,10,Month-to-month,68.53,713.65,Fiber optic,No,Yes,Yes,Electronic check,No,0,No,Yes,Yes,No,1,2.61,3,0,0
CUST53627,17,Two year,44.01,747.88,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,No,No,No phone service,5,0.0,0,0,0
CUST53628,15,Month-to-month,92.32,1362.6,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,Yes,Yes,Yes,2,31.09,0,0,0
CUST53629,3,Two year,115.45,323.52,DSL,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,No,4,18.98,0,0,0
CUST53630,72,Two year,106.67,8187.55,DSL,No,Yes,No,Mailed check,Yes,0,No,No,Yes,No,1,18.76,0,0,0
CUST53631,37,Month-to-month,47.75,1657.7,DSL,Yes,Yes,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,1,15.29,0,1,0
CUST53632,6,Two year,83.83,530.71,Fiber optic,No,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,3,29.57,1,0,1
CUST53633,8,Month-to-month,76.37,620.89,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,Yes,5,0.0,1,0,1
CUST53634,34,One year,46.65,1634.35,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,0,5.87,1,0,1
CUST53635,23,Two year,86.65,2161.84,DSL,No,Yes,Yes,Mailed check,No,1,Yes,No,Yes,No,1,5.14,1,0,0
CUST53636,3,Month-to-month,80.9,254.58,Fiber optic,Yes,No,No,Mailed check,Yes,0,Yes,No,Yes,Yes,3,17.96,0,1,1
CUST53637,32,Month-to-month,119.52,3389.12,DSL,Yes,No,No,Electronic check,No,1,No,No,No,No phone service,2,25.84,0,1,0
CUST53638,8,Month-to-month,57.21,499.32,DSL,No,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,1,39.36,0,1,1
CUST53639,7,Month-to-month,84.51,671.85,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,No,No,No phone service,1,9.0,0,0,0
CUST53640,6,Month-to-month,45.21,243.07,Fiber optic,Yes,Yes,No,Electronic check,Yes,1,No,No,Yes,Yes,3,62.66,1,0,1
CUST53641,16,Month-to-month,44.39,718.6,DSL,No,No,Yes,Credit card (auto),No,0,Yes,No,No,No phone service,2,10.06,1,0,0
CUST53642,8,Month-to-month,22.12,167.81,DSL,No,No,No,Electronic check,Yes,1,Yes,Yes,Yes,No,3,0.04,3,1,0
CUST53643,7,One year,30.84,209.32,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,4,9.01,0,0,1
CUST53644,21,One year,108.78,2255.59,Fiber optic,No,No,No,Electronic check,No,0,No,Yes,Yes,No,1,10.44,0,0,0
CUST53645,45,Two year,62.88,2557.78,Fiber optic,No,Yes,No,Mailed check,No,1,No,Yes,Yes,No,1,17.71,0,0,0
CUST53646,6,One year,103.09,670.81,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,Yes,No,Yes,No,2,4.44,0,0,0
CUST53647,41,Month-to-month,29.48,1258.22,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,No,2,9.05,0,0,0
CUST53648,7,Month-to-month,117.92,864.69,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,No,Yes,No,3,52.36,0,0,0
CUST53649,4,Month-to-month,88.83,337.98,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,Yes,Yes,No,1,0.0,2,1,1
CUST53650,12,Month-to-month,112.51,1308.76,DSL,No,Yes,No,Electronic check,No,0,No,Yes,Yes,No,2,16.14,0,1,0
CUST53651,12,One year,36.9,452.46,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,Yes,Yes,No,2,0.0,1,0,0
CUST53652,15,One year,58.65,861.72,Fiber optic,Yes,Yes,No,Mailed check,Yes,0,Yes,Yes,Yes,No,3,6.56,0,0,0
CUST53653,13,Month-to-month,73.88,918.8,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,No,No phone service,2,0.0,0,0,1
CUST53654,10,One year,41.76,466.99,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,2,4.7,0,0,1
CUST53655,24,Month-to-month,67.91,1858.33,Fiber optic,Yes,No,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,0,30.74,0,1,1
CUST53656,52,Month-to-month,27.78,1461.35,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,Yes,2,4.45,0,1,0
CUST53657,42,Month-to-month,30.18,1084.92,DSL,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,0,36.95,0,0,0
CUST53658,30,Two year,52.13,1405.96,DSL,No,No,No,Credit card (auto),No,0,No,Yes,No,No phone service,1,4.4,0,0,0
CUST53659,13,Two year,81.32,1083.21,DSL,Yes,No,Yes,Mailed check,Yes,0,No,No,Yes,Yes,1,8.63,1,0,0
CUST53660,3,Month-to-month,106.24,318.68,DSL,Yes,No,No,Mailed check,Yes,0,Yes,No,Yes,Yes,2,3.55,2,0,1
CUST53661,10,Month-to-month,78.56,837.72,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,2,37.47,1,1,0
CUST53662,8,Month-to-month,81.91,645.07,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,No,No phone service,2,0.0,1,0,1
CUST53663,55,Two year,102.65,4835.89,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,3,3.66,1,0,0
CUST53664,7,Month-to-month,99.2,682.59,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,No,0,0.0,0,0,1
CUST53665,11,One year,37.96,380.59,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,Yes,1,0.0,0,0,1
CUST53666,3,One year,116.36,358.46,Fiber optic,No,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,No,0,53.98,1,0,0
CUST53667,3,One year,52.71,172.9,DSL,Yes,No,No,Credit card (auto),Yes,0,No,No,Yes,No,1,3.03,1,0,0
CUST53668,16,Two year,76.17,1361.78,DSL,Yes,No,No,Electronic check,Yes,1,No,No,Yes,Yes,3,0.09,2,0,0
CUST53669,5,Two year,37.18,171.93,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,1,No,No,Yes,No,1,0.0,0,0,0
CUST53670,10,Two year,113.65,966.69,DSL,No,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,Yes,3,35.33,1,1,0
CUST53671,8,Month-to-month,67.56,551.81,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,Yes,Yes,No,2,0.0,0,0,0
CUST53672,56,Month-to-month,25.86,1615.54,Fiber optic,Yes,Yes,No,Electronic check,No,0,Yes,No,Yes,No,1,26.58,0,0,0
CUST53673,6,Two year,102.91,635.77,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,Yes,No,Yes,No,3,0.0,1,0,0
CUST53674,6,Month-to-month,117.54,778.86,Fiber optic,No,No,Yes,Credit card (auto),Yes,1,Yes,No,Yes,Yes,1,28.52,0,0,1
CUST53675,23,Month-to-month,117.16,2535.79,DSL,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,No,1,5.63,0,1,0
CUST53676,23,Month-to-month,56.55,1433.64,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,No,1,58.53,0,0,0
CUST53677,2,Month-to-month,80.3,140.14,Fiber optic,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,No,2,9.47,2,0,1
CUST53678,8,Month-to-month,85.23,766.61,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,No,3,52.86,0,1,0
CUST53679,4,Month-to-month,20.22,86.23,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,Yes,5,0.0,1,1,0
CUST53680,37,Two year,30.23,992.84,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,No,No,No,No phone service,0,12.47,1,0,0
CUST53681,11,Two year,57.51,679.69,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,No,No,Yes,Yes,2,45.43,1,1,1
CUST53682,10,One year,43.61,489.56,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,3,11.72,0,1,0
CUST53683,25,Two year,92.33,2137.39,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,Yes,3,0.0,1,1,1
CUST53684,25,Two year,44.64,1060.4,Fiber optic,Yes,No,Yes,Bank transfer (auto),Yes,0,Yes,Yes,No,No phone service,2,1.4,1,2,0
CUST53685,37,Month-to-month,111.85,3666.7,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,Yes,No,No phone service,1,0.0,0,0,0
